timestamp_c,frame.number,frame.len,wlan.ta,wlan.sa,wlan.ra,wlan.da,wlan.bssid,wlan.duration,wlan.frag,wlan.seq,wlan.fc.type,wlan.fc.subtype,wlan.flags,wlan.fcs,wlan.fcs.status,wlan.qos,wlan.qos.priority,wlan.qos.ack,wlan.ccmp.extiv,wlan.wep.key,data.len,radiotap.hdr_length,radiotap.antenna_signal,radiotap.signal_quality,radiotap.channel.flags.ofdm,radiotap.channel.flags.cck,wlan_radio.datarate,wlan_radio.channel,wlan_radio.frequency,wlan_radio.signal_strength (dbm),wlan_radio.Noise level (dbm),wlan_radio.SNR (db),wlan_radio.preamble,class
1684000076,7373,299,0,1,1,0,0,44,0,505,2,8,65,2512892174,2,0,0,0,506,0,220,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000076,7394,298,0,1,1,0,0,44,0,506,2,8,65,4245596114,2,0,0,0,507,0,219,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000077,7407,298,0,1,1,0,0,44,0,507,2,8,65,605057309,2,0,0,0,508,0,219,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000077,7432,300,0,1,1,0,0,44,0,508,2,8,65,4203335769,2,0,0,0,509,0,221,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000077,7455,300,0,1,1,0,0,44,0,509,2,8,65,3876229283,2,0,0,0,510,0,221,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000077,7471,298,0,1,1,0,0,44,0,510,2,8,65,975394881,2,0,0,0,511,0,219,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000077,7482,125,0,1,1,0,0,44,0,511,2,8,65,2836326321,2,0,0,0,512,0,46,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000077,7497,141,1,0,0,1,0,44,0,21,2,8,66,2024679765,2,0,0,0,24,0,62,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000077,7508,297,0,1,1,0,0,44,0,512,2,8,65,1843912959,2,0,0,0,513,0,218,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000077,7518,299,0,1,1,0,0,44,0,513,2,8,65,166763532,2,0,0,0,514,0,220,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000077,7525,298,0,1,1,0,0,44,0,514,2,8,65,712887497,2,0,0,0,515,0,219,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000077,7562,297,0,1,1,0,0,44,0,515,2,8,65,1012757984,2,0,0,0,516,0,218,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000077,7698,296,0,1,1,0,0,44,0,516,2,8,65,2741865657,2,0,0,0,517,0,217,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000077,7829,295,0,1,1,0,0,44,0,517,2,8,65,917451937,2,0,0,0,518,0,216,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000078,7850,296,0,1,1,0,0,44,0,518,2,8,65,1676889224,2,0,0,0,519,0,217,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000078,7866,297,0,1,1,0,0,44,0,519,2,8,65,4039632907,2,0,0,0,520,0,218,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000078,7887,296,0,1,1,0,0,44,0,520,2,8,65,2972722155,2,0,0,0,521,0,217,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000078,7908,295,0,1,1,0,0,44,0,521,2,8,65,28086078,2,0,0,0,522,0,216,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000078,7929,296,0,1,1,0,0,44,0,522,2,8,65,2012965577,2,0,0,0,523,0,217,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000078,7944,296,0,1,1,0,0,44,0,523,2,8,65,2850244747,2,0,0,0,524,0,217,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000078,7961,296,0,1,1,0,0,44,0,524,2,8,65,2477756158,2,0,0,0,525,0,217,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000078,7976,295,0,1,1,0,0,44,0,525,2,8,65,801719656,2,0,0,0,526,0,216,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000078,7991,295,0,1,1,0,0,44,0,526,2,8,65,2540405766,2,0,0,0,527,0,216,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000078,8013,294,0,1,1,0,0,44,0,527,2,8,65,2025845626,2,0,0,0,528,0,215,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000079,8028,297,0,1,1,0,0,44,0,528,2,8,65,3728997016,2,0,0,0,529,0,218,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000079,8043,294,0,1,1,0,0,44,0,529,2,8,65,3587617066,2,0,0,0,530,0,215,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000079,8060,294,0,1,1,0,0,44,0,530,2,8,65,3263459187,2,0,0,0,531,0,215,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000079,8070,293,0,1,1,0,0,44,0,531,2,8,65,1276229346,2,0,0,0,532,0,214,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000079,8078,125,0,1,1,0,0,44,0,532,2,8,65,1636181277,2,0,0,0,533,0,46,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000079,8090,294,0,1,1,0,0,44,0,533,2,8,65,1533124646,2,0,0,0,534,0,215,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000079,8106,293,0,1,1,0,0,44,0,534,2,8,65,3278664920,2,0,0,0,535,0,214,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000079,8126,141,1,0,0,1,0,44,0,22,2,8,66,807616196,2,0,0,0,25,0,62,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000079,8132,294,0,1,1,0,0,44,0,535,2,8,65,3939117310,2,0,0,0,536,0,215,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000079,8150,294,0,1,1,0,0,44,0,536,2,8,65,1569549119,2,0,0,0,537,0,215,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000079,8256,294,0,1,1,0,0,44,0,537,2,8,65,2918098292,2,0,0,0,538,0,215,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000079,8381,295,0,1,1,0,0,44,0,538,2,8,65,408924093,2,0,0,0,539,0,216,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000080,8428,295,0,1,1,0,0,44,0,539,2,8,65,282834819,2,0,0,0,540,0,216,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000080,8443,296,0,1,1,0,0,44,0,540,2,8,65,3807960301,2,0,0,0,541,0,217,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000080,8463,295,0,1,1,0,0,44,0,541,2,8,65,1338209529,2,0,0,0,542,0,216,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000080,8492,296,0,1,1,0,0,44,0,542,2,8,65,3938984823,2,0,0,0,543,0,217,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000080,8517,295,0,1,1,0,0,44,0,543,2,8,65,3258682460,2,0,0,0,544,0,216,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000080,8538,295,0,1,1,0,0,44,0,544,2,8,65,2460330549,2,0,0,0,545,0,216,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000080,8563,296,0,1,1,0,0,44,0,545,2,8,65,322543948,2,0,0,0,546,0,217,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000080,8583,296,0,1,1,0,0,44,0,546,2,8,65,2881305854,2,0,0,0,547,0,217,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000080,8608,297,0,1,1,0,0,44,0,547,2,8,65,2833461608,2,0,0,0,548,0,218,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000080,8611,297,0,1,1,0,0,44,0,547,2,8,73,3181594555,2,0,0,0,548,0,218,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000080,8615,297,0,1,1,0,0,44,0,547,2,8,73,3181594555,2,0,0,0,548,0,218,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000080,8629,294,0,1,1,0,0,44,0,548,2,8,65,2841150711,2,0,0,0,549,0,215,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000081,8647,295,0,1,1,0,0,44,0,549,2,8,65,4121258002,2,0,0,0,550,0,216,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000081,8658,296,0,1,1,0,0,44,0,550,2,8,65,3171886065,2,0,0,0,551,0,217,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000081,8660,296,0,1,1,0,0,44,0,550,2,8,73,659863980,2,0,0,0,551,0,217,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000081,8674,296,0,1,1,0,0,44,0,551,2,8,65,3272611864,2,0,0,0,552,0,217,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000081,8691,295,0,1,1,0,0,44,0,552,2,8,65,168258503,2,0,0,0,553,0,216,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000081,8715,295,0,1,1,0,0,44,0,553,2,8,65,3892292028,2,0,0,0,554,0,216,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000081,8733,296,0,1,1,0,0,44,0,554,2,8,65,3368030183,2,0,0,0,555,0,217,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000081,8763,297,0,1,1,0,0,44,0,555,2,8,65,1262644693,2,0,0,0,556,0,218,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000081,8765,297,0,1,1,0,0,44,0,555,2,8,73,1577196294,2,0,0,0,556,0,218,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000081,8768,125,0,1,1,0,0,44,0,556,2,8,65,733918911,2,0,0,0,557,0,46,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000081,8781,141,1,0,0,1,0,44,0,23,2,8,66,3568403554,2,0,0,0,26,0,62,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000081,8812,297,0,1,1,0,0,44,0,557,2,8,65,3886903017,2,0,0,0,558,0,218,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000081,8913,294,0,1,1,0,0,44,0,558,2,8,65,4004927940,2,0,0,0,559,0,215,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000081,9028,296,0,1,1,0,0,44,0,559,2,8,65,2090869556,2,0,0,0,560,0,217,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000082,9056,297,0,1,1,0,0,44,0,560,2,8,65,4247160159,2,0,0,0,561,0,218,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000082,9071,297,0,1,1,0,0,44,0,561,2,8,65,1245304048,2,0,0,0,562,0,218,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000082,9097,298,0,1,1,0,0,44,0,562,2,8,65,1575492271,2,0,0,0,563,0,219,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000082,9129,295,0,1,1,0,0,44,0,563,2,8,65,976487335,2,0,0,0,564,0,216,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000082,9161,295,0,1,1,0,0,44,0,564,2,8,65,3222749892,2,0,0,0,565,0,216,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000082,9191,295,0,1,1,0,0,44,0,565,2,8,65,2896345346,2,0,0,0,566,0,216,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000082,9219,297,0,1,1,0,0,44,0,566,2,8,65,2989703982,2,0,0,0,567,0,218,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000082,9251,296,0,1,1,0,0,44,0,567,2,8,65,1127836016,2,0,0,0,568,0,217,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000082,9312,298,0,1,1,0,0,44,0,568,2,8,65,3812531539,2,0,0,0,569,0,219,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000082,9358,296,0,1,1,0,0,44,0,569,2,8,65,505736345,2,0,0,0,570,0,217,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000083,9388,297,0,1,1,0,0,44,0,570,2,8,65,3033895189,2,0,0,0,571,0,218,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000083,9443,295,0,1,1,0,0,44,0,571,2,8,65,530684557,2,0,0,0,572,0,216,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000083,9481,297,0,1,1,0,0,44,0,572,2,8,65,367005619,2,0,0,0,573,0,218,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000083,9516,296,0,1,1,0,0,44,0,573,2,8,65,644973656,2,0,0,0,574,0,217,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000083,9615,125,0,1,1,0,0,44,0,575,2,8,65,1845769167,2,0,0,0,576,0,46,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000083,9618,295,0,1,1,0,0,44,0,576,2,8,65,2733185029,2,0,0,0,577,0,216,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000083,9644,294,0,1,1,0,0,44,0,577,2,8,65,1790071375,2,0,0,0,578,0,215,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000083,9693,293,0,1,1,0,0,44,0,578,2,8,65,3238046565,2,0,0,0,579,0,214,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000083,9801,141,1,0,0,1,0,44,0,24,2,8,66,2096220633,2,0,0,0,27,0,62,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000083,9858,294,0,1,1,0,0,44,0,579,2,8,65,4248617557,2,0,0,0,580,0,215,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000083,9922,297,0,1,1,0,0,44,0,580,2,8,65,4055446926,2,0,0,0,581,0,218,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000084,9937,294,0,1,1,0,0,44,0,581,2,8,65,1095976122,2,0,0,0,582,0,215,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000084,9962,297,0,1,1,0,0,44,0,582,2,8,65,804504433,2,0,0,0,583,0,218,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000084,9984,297,0,1,1,0,0,44,0,583,2,8,65,3907227892,2,0,0,0,584,0,218,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000084,9997,298,0,1,1,0,0,44,0,584,2,8,65,572891210,2,0,0,0,585,0,219,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000084,10015,297,0,1,1,0,0,44,0,585,2,8,65,1369643032,2,0,0,0,586,0,218,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000084,10032,297,0,1,1,0,0,44,0,586,2,8,65,284548062,2,0,0,0,587,0,218,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000084,10055,298,0,1,1,0,0,44,0,587,2,8,65,2963405424,2,0,0,0,588,0,219,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000084,10088,296,0,1,1,0,0,44,0,588,2,8,65,234905807,2,0,0,0,589,0,217,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000084,10105,299,0,1,1,0,0,44,0,589,2,8,65,3806236657,2,0,0,0,590,0,220,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000084,10124,297,0,1,1,0,0,44,0,590,2,8,65,4222535115,2,0,0,0,591,0,218,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000085,10142,299,0,1,1,0,0,44,0,591,2,8,65,3886947884,2,0,0,0,592,0,220,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000085,10165,299,0,1,1,0,0,44,0,592,2,8,65,1760986788,2,0,0,0,593,0,220,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000085,10181,298,0,1,1,0,0,44,0,593,2,8,65,2181542115,2,0,0,0,594,0,219,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000085,10200,297,0,1,1,0,0,44,0,594,2,8,65,2201025959,2,0,0,0,595,0,218,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000085,10239,297,0,1,1,0,0,44,0,595,2,8,65,2488749170,2,0,0,0,596,0,218,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000085,10272,298,0,1,1,0,0,44,0,596,2,8,65,1217239112,2,0,0,0,597,0,219,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000085,10311,298,0,1,1,0,0,44,0,597,2,8,65,2644987945,2,0,0,0,598,0,219,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000085,10397,297,0,1,1,0,0,44,0,598,2,8,65,2099799575,2,0,0,0,599,0,218,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000085,10474,125,0,1,1,0,0,44,0,599,2,8,65,3868427189,2,0,0,0,600,0,46,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000085,10521,296,0,1,1,0,0,44,0,600,2,8,65,2959367951,2,0,0,0,601,0,217,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000085,10565,295,0,1,1,0,0,44,0,601,2,8,65,3806339290,2,0,0,0,602,0,216,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000086,10585,294,0,1,1,0,0,44,0,602,2,8,65,1126493401,2,0,0,0,603,0,215,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000086,10614,296,0,1,1,0,0,44,0,603,2,8,65,4064548846,2,0,0,0,604,0,217,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000086,10639,296,0,1,1,0,0,44,0,604,2,8,65,3819138817,2,0,0,0,605,0,217,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000086,10655,296,0,1,1,0,0,44,0,605,2,8,65,3586371646,2,0,0,0,606,0,217,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000086,10682,295,0,1,1,0,0,44,0,606,2,8,65,78650511,2,0,0,0,607,0,216,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000086,10695,294,0,1,1,0,0,44,0,607,2,8,65,4039200863,2,0,0,0,608,0,215,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000086,10703,295,0,1,1,0,0,44,0,608,2,8,65,1261481247,2,0,0,0,609,0,216,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000086,10732,295,0,1,1,0,0,44,0,609,2,8,65,3688669167,2,0,0,0,610,0,216,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000086,10778,297,0,1,1,0,0,44,0,610,2,8,65,975616252,2,0,0,0,611,0,218,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000086,10825,295,0,1,1,0,0,44,0,611,2,8,65,541912910,2,0,0,0,612,0,216,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000087,10842,296,0,1,1,0,0,44,0,612,2,8,65,4222011070,2,0,0,0,613,0,217,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000087,10861,295,0,1,1,0,0,44,0,613,2,8,65,990570210,2,0,0,0,614,0,216,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000087,10878,294,0,1,1,0,0,44,0,614,2,8,65,1988602855,2,0,0,0,615,0,215,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000087,10900,296,0,1,1,0,0,44,0,615,2,8,65,885110755,2,0,0,0,616,0,217,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000087,10924,295,0,1,1,0,0,44,0,616,2,8,65,3231499336,2,0,0,0,617,0,216,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000087,10939,296,0,1,1,0,0,44,0,617,2,8,65,365060485,2,0,0,0,618,0,217,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000087,10981,294,0,1,1,0,0,44,0,618,2,8,65,517479417,2,0,0,0,619,0,215,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000087,11100,295,0,1,1,0,0,44,0,619,2,8,65,3260852325,2,0,0,0,620,0,216,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000087,11103,125,0,1,1,0,0,44,0,620,2,8,65,690018012,2,0,0,0,621,0,46,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000087,11112,125,0,1,1,0,0,44,0,620,2,8,73,460875415,2,0,0,0,621,0,46,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000087,11118,125,0,1,1,0,0,44,0,620,2,8,73,460875415,2,0,0,0,621,0,46,41,0,1,1,0,48,6,2437,0,0,0,20,evil_twin
1684000087,11236,295,0,1,1,0,0,44,0,621,2,8,65,2590560348,2,0,0,0,622,0,216,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000087,11260,141,1,0,0,1,0,44,0,26,2,8,66,1038752613,2,0,0,0,29,0,62,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000087,11279,296,0,1,1,0,0,44,0,622,2,8,65,1576568672,2,0,0,0,623,0,217,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000088,11301,296,0,1,1,0,0,44,0,623,2,8,65,2153243368,2,0,0,0,624,0,217,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000088,11317,294,0,1,1,0,0,44,0,624,2,8,65,1150699083,2,0,0,0,625,0,215,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000088,11331,294,0,1,1,0,0,44,0,625,2,8,65,3012682377,2,0,0,0,626,0,215,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000088,11353,295,0,1,1,0,0,44,0,626,2,8,65,1551758276,2,0,0,0,627,0,216,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000088,11378,297,0,1,1,0,0,44,0,627,2,8,65,4103093363,2,0,0,0,628,0,218,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000088,11393,293,0,1,1,0,0,44,0,628,2,8,65,2085676349,2,0,0,0,629,0,214,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000088,11413,295,0,1,1,0,0,44,0,629,2,8,65,908237588,2,0,0,0,630,0,216,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000088,11427,296,0,1,1,0,0,44,0,630,2,8,65,3627537572,2,0,0,0,631,0,217,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000088,11441,295,0,1,1,0,0,44,0,631,2,8,65,373935668,2,0,0,0,632,0,216,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000088,11461,295,0,1,1,0,0,44,0,632,2,8,65,3365245985,2,0,0,0,633,0,216,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000089,11476,296,0,1,1,0,0,44,0,633,2,8,65,339500836,2,0,0,0,634,0,217,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000089,11491,295,0,1,1,0,0,44,0,634,2,8,65,2082176351,2,0,0,0,635,0,216,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000089,11520,295,0,1,1,0,0,44,0,635,2,8,65,3580524988,2,0,0,0,636,0,216,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000089,11535,296,0,1,1,0,0,44,0,636,2,8,65,290633222,2,0,0,0,637,0,217,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000089,11561,294,0,1,1,0,0,44,0,637,2,8,65,3399191404,2,0,0,0,638,0,215,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000089,11586,293,0,1,1,0,0,44,0,638,2,8,65,1962233629,2,0,0,0,639,0,214,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000089,11626,296,0,1,1,0,0,44,0,639,2,8,65,2127715275,2,0,0,0,640,0,217,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000089,11794,294,0,1,1,0,0,44,0,640,2,8,65,3233049765,2,0,0,0,641,0,215,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000090,12062,294,0,1,1,0,0,44,0,642,2,8,65,1257052523,2,0,0,0,643,0,215,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000090,12093,295,0,1,1,0,0,44,0,643,2,8,65,2943479039,2,0,0,0,644,0,216,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000090,12096,125,0,1,1,0,0,44,0,644,2,8,65,2675379240,2,0,0,0,645,0,46,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000090,12108,294,0,1,1,0,0,44,0,645,2,8,65,893409326,2,0,0,0,646,0,215,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000090,12115,141,1,0,0,1,0,44,0,27,2,8,66,2013630892,2,0,0,0,30,0,62,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000090,12148,297,0,1,1,0,0,44,0,646,2,8,65,2997404136,2,0,0,0,647,0,218,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000090,12163,295,0,1,1,0,0,44,0,647,2,8,65,1405008473,2,0,0,0,648,0,216,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000090,12188,296,0,1,1,0,0,44,0,648,2,8,65,4272041360,2,0,0,0,649,0,217,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000090,12213,297,0,1,1,0,0,44,0,649,2,8,65,1291741351,2,0,0,0,650,0,218,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000090,12232,297,0,1,1,0,0,44,0,650,2,8,65,781206253,2,0,0,0,651,0,218,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000090,12252,297,0,1,1,0,0,44,0,651,2,8,65,2201980294,2,0,0,0,652,0,218,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000090,12272,299,0,1,1,0,0,44,0,652,2,8,65,3306463668,2,0,0,0,653,0,220,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000090,12291,296,0,1,1,0,0,44,0,653,2,8,65,3628524592,2,0,0,0,654,0,217,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000091,12312,297,0,1,1,0,0,44,0,654,2,8,65,3836038573,2,0,0,0,655,0,218,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000091,12332,297,0,1,1,0,0,44,0,655,2,8,65,982444054,2,0,0,0,656,0,218,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000091,12357,299,0,1,1,0,0,44,0,656,2,8,65,3805503796,2,0,0,0,657,0,220,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000091,12392,298,0,1,1,0,0,44,0,657,2,8,65,2952153049,2,0,0,0,658,0,219,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000091,12412,297,0,1,1,0,0,44,0,658,2,8,65,1718382555,2,0,0,0,659,0,218,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000091,12430,297,0,1,1,0,0,44,0,659,2,8,65,682937543,2,0,0,0,660,0,218,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000091,12462,297,0,1,1,0,0,44,0,660,2,8,65,1957400402,2,0,0,0,661,0,218,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
1684000091,12605,297,0,1,1,0,0,44,0,661,2,8,65,3014298168,2,0,0,0,662,0,218,41,0,1,1,0,54,6,2437,0,0,0,20,evil_twin
